"","hID","HI2","HI3Y","HI6","HI7","HI11","EDUC","HL33","AGEREC","WLTHSCOR","WLTHIND5","cluster","WI3AY","CM2AY","CM7","MN2A","MN2B","MN2C","MELEVEL","DEADKIDS","CEB","WAGE","MSTATUS","CM11Y","WMWEIGHT","MN3A","MN3B","MN3C"
"7862","35_145_211_211_NA_8641",8641,2001,"Rural","Nord-Kivu",2,"Secondary+","Masculin","25 a 49 ans",0.00575753354640051,"Fourth","35_145_211_211_NA",1977,1993,"Oui","Non","Infirmiere / sage femme","Matrone","Primary",1,5,"20-24","Currently married","2000",1.026087,"Non","Infirmiere / sage femme","Non"
"7863","35_145_211_211_NA_8641",8641,2001,"Rural","Nord-Kivu",2,"Secondary+","Masculin","25 a 49 ans",0.00575753354640051,"Fourth","35_145_211_211_NA",1986,NA,NA,NA,NA,NA,"Primary",NA,0,"15-19","Never married",NA,1.026087,NA,NA,NA
"7864","35_145_211_211_NA_8642",8642,2001,"Rural","Nord-Kivu",2,"Primary","Feminin","50 ans et plus",-0.430262904595869,"Fourth","35_145_211_211_NA",1983,NA,NA,NA,NA,NA,"Secondary +",NA,0,"15-19","Never married",NA,1.026087,NA,NA,NA
"7865","35_145_211_211_NA_8642",8642,2001,"Rural","Nord-Kivu",2,"Primary","Feminin","50 ans et plus",-0.430262904595869,"Fourth","35_145_211_211_NA",1985,NA,NA,NA,NA,NA,"Primary",NA,0,"15-19","Never married",NA,1.026087,NA,NA,NA
"7866","35_145_211_211_NA_8646",8646,2001,"Rural","Nord-Kivu",2,"Secondary+","Feminin","25 a 49 ans",-0.570837470549762,"Middle","35_145_211_211_NA",1962,1980,"Oui",NA,NA,NA,"Secondary +",4,6,"35-39","Never married",NA,1.026087,NA,NA,NA
"7867","35_145_211_211_NA_8646",8646,2001,"Rural","Nord-Kivu",2,"Secondary+","Feminin","25 a 49 ans",-0.570837470549762,"Middle","35_145_211_211_NA",1982,2000,"Oui",NA,NA,NA,"Primary",1,1,"15-19","Never married",NA,1.026087,NA,NA,NA
"7868","35_145_211_211_NA_8647",8647,2001,"Rural","Nord-Kivu",2,"None","Feminin","25 a 49 ans",-0.431959123620341,"Fourth","35_145_211_211_NA",1958,1975,"Oui",NA,NA,NA,"None",4,6,"40-44","Formerly married",NA,1.026087,NA,NA,NA
"7869","35_145_211_211_NA_8647",8647,2001,"Rural","Nord-Kivu",2,"None","Feminin","25 a 49 ans",-0.431959123620341,"Fourth","35_145_211_211_NA",1984,NA,NA,NA,NA,NA,"Primary",NA,0,"15-19","Never married",NA,1.026087,NA,NA,NA
"7870","35_145_211_211_NA_8648",8648,2001,"Rural","Nord-Kivu",1,"Primary","Masculin","25 a 49 ans",-0.619260478090286,"Second","35_145_211_211_NA",1976,1993,"Oui",NA,NA,NA,"None",1,3,"25-29","Currently married","1998",1.026087,NA,NA,NA
"7871","35_145_211_211_NA_8649",8649,2001,"Rural","Nord-Kivu",1,"Primary","Masculin"," < 25 ans",-0.617352231687754,"Second","35_145_211_211_NA",1981,1996,"Oui","Non","Non","Matrone","Primary",1,2,"20-24","Currently married","2001",1.026087,"Non","Non","Matrone"
"7872","35_145_211_211_NA_8650",8650,2001,"Rural","Nord-Kivu",1,"Primary","Masculin","25 a 49 ans",-0.47932199427057,"Middle","35_145_211_211_NA",1959,1983,"Non",NA,NA,NA,"Primary",0,6,"40-44","Currently married","2000",1.026087,NA,NA,NA
"7873","35_146_212_212_NA_8316",8316,2001,"Rural","Nord-Kivu",1,"Primary","Masculin","25 a 49 ans",-0.614807903151045,"Second","35_146_212_212_NA",1978,2000,"Non",NA,NA,NA,"None",0,1,"20-24","Currently married","2000",1.026087,NA,NA,NA
"7874","35_146_212_212_NA_8317",8317,2001,"Rural","Nord-Kivu",1,"Secondary+","Masculin","25 a 49 ans",-0.621168724492818,"Second","35_146_212_212_NA",1981,NA,NA,NA,NA,NA,"Primary",NA,0,"20-24","Currently married",NA,1.026087,NA,NA,NA
"7875","35_146_212_212_NA_8318",8318,2001,"Rural","Nord-Kivu",1,"Primary","Masculin","25 a 49 ans",-0.619048450712227,"Second","35_146_212_212_NA",1966,1982,"Oui",NA,NA,NA,"None",1,7,"35-39","Currently married","2001",1.026087,"Non","Non","Non"
"7876","35_146_212_212_NA_8319",8319,2001,"Rural","Nord-Kivu",1,"Primary","Masculin","50 ans et plus",-0.619896560224463,"Second","35_146_212_212_NA",1976,1996,"Non",NA,NA,NA,"None",0,3,"25-29","Currently married","2001",1.026087,"Non","Non","Non"
"7877","35_146_212_212_NA_8320",8320,2001,"Rural","Nord-Kivu",1,"None","Feminin","50 ans et plus",-0.763771552696972,"Poorest","35_146_212_212_NA",1980,1998,"Non",NA,NA,NA,"Primary",0,3,"20-24","Formerly married","1998",1.026087,NA,NA,NA
"7878","35_146_212_212_NA_8321",8321,2001,"Rural","Nord-Kivu",1,"None","Masculin","25 a 49 ans",-0.763135470562795,"Poorest","35_146_212_212_NA",1964,1977,"Oui",NA,NA,NA,"None",4,11,"35-39","Currently married","2000",1.026087,NA,NA,NA
"7879","35_146_212_212_NA_8322",8322,2001,"Rural","Nord-Kivu",2,"None","Masculin","25 a 49 ans",-0.765679799099504,"Poorest","35_146_212_212_NA",1962,1977,"Oui",NA,NA,NA,"None",1,6,"35-39","Currently married",NA,1.026087,NA,NA,NA
"7880","35_146_212_212_NA_8322",8322,2001,"Rural","Nord-Kivu",2,"None","Masculin","25 a 49 ans",-0.765679799099504,"Poorest","35_146_212_212_NA",1986,NA,NA,NA,NA,NA,"None",NA,0,"15-19","Never married",NA,1.026087,NA,NA,NA
"7881","35_146_212_212_NA_8323",8323,2001,"Rural","Nord-Kivu",2,"Primary","Masculin","25 a 49 ans",-0.759318977757731,"Poorest","35_146_212_212_NA",1957,1980,"Oui",NA,NA,NA,"None",3,9,"40-44","Currently married","1998",1.026087,NA,NA,NA
"7882","35_146_212_212_NA_8323",8323,2001,"Rural","Nord-Kivu",2,"Primary","Masculin","25 a 49 ans",-0.759318977757731,"Poorest","35_146_212_212_NA",1983,NA,NA,NA,NA,NA,"None",NA,0,"15-19","Never married",NA,1.026087,NA,NA,NA
"7883","35_146_212_212_NA_8326",8326,2001,"Rural","Nord-Kivu",2,"None","Masculin","50 ans et plus",-0.765255744343386,"Poorest","35_146_212_212_NA",1961,1980,"Oui",NA,NA,NA,"None",4,10,"40-44","Currently married","2000",1.026087,"Non","Non","Non"
"7884","35_146_212_212_NA_8326",8326,2001,"Rural","Nord-Kivu",2,"None","Masculin","50 ans et plus",-0.765255744343386,"Poorest","35_146_212_212_NA",1985,NA,NA,NA,NA,NA,"None",NA,0,"15-19","Never married",NA,1.026087,NA,NA,NA
"7885","35_146_212_212_NA_8327",8327,2001,"Rural","Nord-Kivu",1,"None","Masculin","25 a 49 ans",-0.619896560224463,"Second","35_146_212_212_NA",1978,1993,"Oui",NA,NA,NA,"None",1,3,"20-24","Currently married","1999",1.026087,NA,NA,NA
"7886","35_146_212_212_NA_8328",8328,2001,"Rural","Nord-Kivu",1,"None","Feminin","25 a 49 ans",-0.619896560224463,"Second","35_146_212_212_NA",1959,1984,"Oui",NA,NA,NA,"None",6,6,"40-44","Formerly married",NA,1.026087,NA,NA,NA
"7887","35_146_212_212_NA_8329",8329,2001,"Rural","Nord-Kivu",1,"Primary","Masculin","25 a 49 ans",-0.764407634831149,"Poorest","35_146_212_212_NA",1968,1985,"Oui",NA,NA,NA,"None",1,5,"30-34","Currently married","1997",1.026087,NA,NA,NA
"7888","35_146_212_212_NA_8330",8330,2001,"Rural","Nord-Kivu",1,"Primary","Masculin","50 ans et plus",-0.763559525318913,"Poorest","35_146_212_212_NA",1960,1977,"Oui",NA,NA,NA,"None",3,11,"40-44","Currently married","2000",1.026087,"Non","Non","Non"
"7889","35_146_212_212_NA_8331",8331,2001,"Rural","Nord-Kivu",1,"Primary","Masculin"," < 25 ans",-0.766315881233681,"Poorest","35_146_212_212_NA",1981,1999,"Non",NA,NA,NA,"None",0,1,"20-24","Currently married","1999",1.026087,NA,NA,NA
"7890","35_146_212_212_NA_8332",8332,2001,"Rural","Nord-Kivu",1,"Primary","Masculin","25 a 49 ans",-0.76186330629444,"Poorest","35_146_212_212_NA",1972,1993,"Non",NA,NA,NA,"None",0,3,"25-29","Currently married","1999",1.026087,NA,NA,NA
"7891","35_146_212_212_NA_8333",8333,2001,"Rural","Nord-Kivu",1,"Primary","Masculin","25 a 49 ans",-0.765043716965326,"Poorest","35_146_212_212_NA",1963,1980,"Oui",NA,NA,NA,"None",8,12,"35-39","Currently married","1999",1.026087,NA,NA,NA
"7892","35_146_212_212_NA_8334",8334,2001,"Rural","Nord-Kivu",1,"None","Masculin","25 a 49 ans",-0.764407634831149,"Poorest","35_146_212_212_NA",1974,1995,"Oui",NA,NA,NA,"None",2,3,"25-29","Currently married","2000",1.026087,NA,NA,NA
"7893","35_146_212_212_NA_8335",8335,2001,"Rural","Nord-Kivu",1,"Primary","Masculin","25 a 49 ans",-0.766315881233681,"Poorest","35_146_212_212_NA",1976,1997,"Oui",NA,NA,NA,"None",1,2,"25-29","Currently married","1998",1.026087,NA,NA,NA
"7894","35_146_212_212_NA_8336",8336,2001,"Rural","Nord-Kivu",1,"Primary","Masculin","25 a 49 ans",-0.765679799099504,"Poorest","35_146_212_212_NA",1978,1996,"Non",NA,NA,NA,"Primary",0,2,"20-24","Currently married","1999",1.026087,NA,NA,NA
"7895","35_146_212_212_NA_8337",8337,2001,"Rural","Nord-Kivu",1,"Primary","Masculin"," < 25 ans",-0.764407634831149,"Poorest","35_146_212_212_NA",1982,1999,"Oui","Non","Infirmiere / sage femme","Non","None",1,2,"15-19","Currently married","2001",1.026087,"Non","Non","Non"
"7896","35_146_212_212_NA_8338",8338,2001,"Rural","Nord-Kivu",1,"None","Masculin","50 ans et plus",-0.765043716965326,"Poorest","35_146_212_212_NA",1975,NA,NA,NA,NA,NA,"None",NA,0,"25-29","Never married",NA,1.026087,NA,NA,NA
"7897","35_146_212_212_NA_8339",8339,2001,"Rural","Nord-Kivu",1,"Primary","Masculin","25 a 49 ans",-0.764407634831149,"Poorest","35_146_212_212_NA",1977,1994,"Non",NA,NA,NA,"None",0,4,"20-24","Currently married","2000",1.026087,NA,NA,NA
"7898","35_146_212_212_NA_8340",8340,2001,"Rural","Nord-Kivu",1,"Primary","Masculin","25 a 49 ans",-0.765679799099504,"Poorest","35_146_212_212_NA",1960,1975,"Oui",NA,NA,NA,"None",6,9,"40-44","Currently married",NA,1.026087,NA,NA,NA
"7899","35_146_212_212_NA_8341",8341,2001,"Rural","Nord-Kivu",1,"Primary","Masculin","25 a 49 ans",-0.763135470562795,"Poorest","35_146_212_212_NA",1976,1995,"Oui",NA,NA,NA,"None",1,3,"25-29","Currently married","1999",1.026087,NA,NA,NA
"7900","35_146_212_212_NA_8342",8342,2001,"Rural","Nord-Kivu",2,"None","Feminin","25 a 49 ans",-0.76186330629444,"Poorest","35_146_212_212_NA",1969,1985,"Oui",NA,NA,NA,"None",1,5,"30-34","Formerly married","2001",1.026087,"Non","Non","Non"
"7901","35_146_212_212_NA_8342",8342,2001,"Rural","Nord-Kivu",2,"None","Feminin","25 a 49 ans",-0.76186330629444,"Poorest","35_146_212_212_NA",1985,NA,NA,NA,NA,NA,"None",NA,0,"15-19","Never married",NA,1.026087,NA,NA,NA
"7902","35_146_212_212_NA_8343",8343,2001,"Rural","Nord-Kivu",1,"Primary","Masculin","25 a 49 ans",-0.169284304718656,"Fourth","35_146_212_212_NA",1962,1983,"Oui",NA,NA,NA,"None",7,10,"35-39","Currently married","1997",1.026087,NA,NA,NA
"7903","35_146_212_212_NA_8344",8344,2001,"Rural","Nord-Kivu",1,"None","Feminin","50 ans et plus",-0.765255744343386,"Poorest","35_146_212_212_NA",1979,1999,"Non",NA,NA,NA,"None",0,1,"20-24","Formerly married","1999",1.026087,NA,NA,NA
"7904","35_146_212_212_NA_8346",8346,2001,"Rural","Nord-Kivu",1,"Non-standard curriculum","Masculin","25 a 49 ans",-0.766951963367858,"Poorest","35_146_212_212_NA",1979,1999,"Oui",NA,NA,NA,"None",1,1,"20-24","Currently married","1999",1.026087,NA,NA,NA
"7905","35_146_212_212_NA_8347",8347,2001,"Rural","Nord-Kivu",2,"None","Feminin","25 a 49 ans",-0.765679799099504,"Poorest","35_146_212_212_NA",1954,1968,"Oui",NA,NA,NA,"None",5,9,"45-49","Formerly married",NA,1.026087,NA,NA,NA
"7906","35_146_212_212_NA_8347",8347,2001,"Rural","Nord-Kivu",2,"None","Feminin","25 a 49 ans",-0.765679799099504,"Poorest","35_146_212_212_NA",1985,NA,NA,NA,NA,NA,"None",NA,0,"15-19","Never married",NA,1.026087,NA,NA,NA
"7907","35_146_212_212_NA_8348",8348,2001,"Rural","Nord-Kivu",1,"None","Masculin"," < 25 ans",-0.766951963367858,"Poorest","35_146_212_212_NA",1981,2000,"Non",NA,NA,NA,"None",0,1,"20-24","Currently married","2000",1.026087,NA,NA,NA
"7908","35_146_213_213_NA_8432",8432,2001,"Rural","Nord-Kivu",1,"Primary","Masculin","25 a 49 ans",-0.763135470562795,"Poorest","35_146_213_213_NA",1975,1996,"Non",NA,NA,NA,"Primary",0,3,"25-29","Currently married","2000",1.026087,NA,NA,NA
"7909","35_146_213_213_NA_8434",8434,2001,"Rural","Nord-Kivu",1,"Primary","Masculin"," < 25 ans",-0.715348545156448,"Poorest","35_146_213_213_NA",1978,1997,"Non",NA,NA,NA,"Primary",0,2,"20-24","Currently married","2000",1.026087,NA,NA,NA
"7910","35_146_213_213_NA_8435",8435,2001,"Rural","Nord-Kivu",1,"Primary","Masculin","25 a 49 ans",-0.760591142026086,"Poorest","35_146_213_213_NA",1967,1989,"Non",NA,NA,NA,"None",0,4,"30-34","Currently married","1997",1.026087,NA,NA,NA
"7911","35_146_213_213_NA_8436",8436,2001,"Rural","Nord-Kivu",1,"None","Masculin","25 a 49 ans",-0.765255744343386,"Poorest","35_146_213_213_NA",1964,1984,"Oui",NA,NA,NA,"None",4,9,"35-39","Currently married","1999",1.026087,NA,NA,NA
"7912","35_146_213_213_NA_8437",8437,2001,"Rural","Nord-Kivu",1,"None","Masculin","50 ans et plus",-0.709170658925002,"Second","35_146_213_213_NA",1953,1981,"Oui",NA,NA,NA,"None",5,10,"45-49","Currently married","2000",1.026087,"Non","Non","Non"
"7913","35_146_213_213_NA_8438",8438,2001,"Rural","Nord-Kivu",1,"Primary","Masculin","25 a 49 ans",-0.713652326131975,"Poorest","35_146_213_213_NA",1970,1988,"Non",NA,NA,NA,"None",0,8,"30-34","Currently married","2000",1.026087,NA,NA,NA
"7914","35_146_213_213_NA_8439",8439,2001,"Rural","Nord-Kivu",2,"None","Masculin","25 a 49 ans",-0.765043716965326,"Poorest","35_146_213_213_NA",1971,1984,"Oui",NA,NA,NA,"None",4,7,"30-34","Currently married","2001",1.026087,"Non","Non","Non"
"7915","35_146_213_213_NA_8439",8439,2001,"Rural","Nord-Kivu",2,"None","Masculin","25 a 49 ans",-0.765043716965326,"Poorest","35_146_213_213_NA",1984,NA,NA,NA,NA,NA,"None",NA,0,"15-19","Never married",NA,1.026087,NA,NA,NA
"7916","35_146_213_213_NA_8440",8440,2001,"Rural","Nord-Kivu",3,"Primary","Masculin","50 ans et plus",-0.763559525318913,"Poorest","35_146_213_213_NA",1976,2001,"Non","Docteur","Infirmiere / sage femme","Non","None",0,1,"25-29","Currently married","2001",1.026087,"Non","Non","Non"
"7917","35_146_213_213_NA_8440",8440,2001,"Rural","Nord-Kivu",3,"Primary","Masculin","50 ans et plus",-0.763559525318913,"Poorest","35_146_213_213_NA",1985,NA,NA,NA,NA,NA,"Primary",NA,0,"15-19","Never married",NA,1.026087,NA,NA,NA
"7918","35_146_213_213_NA_8440",8440,2001,"Rural","Nord-Kivu",3,"Primary","Masculin","50 ans et plus",-0.763559525318913,"Poorest","35_146_213_213_NA",1986,NA,NA,NA,NA,NA,"None",NA,0,"15-19","Never married",NA,1.026087,NA,NA,NA
"7919","35_146_213_213_NA_8441",8441,2001,"Rural","Nord-Kivu",1,"None","Masculin","25 a 49 ans",-0.760591142026086,"Poorest","35_146_213_213_NA",1979,1996,"Non",NA,NA,NA,"None",0,4,"20-24","Currently married","2000",1.026087,"Non","Non","Non"
"7920","35_146_213_213_NA_8442",8442,2001,"Rural","Nord-Kivu",2,"None","Masculin","50 ans et plus",-0.760591142026086,"Poorest","35_146_213_213_NA",1974,NA,NA,NA,NA,NA,"None",NA,0,"25-29","Never married",NA,1.026087,NA,NA,NA
"7921","35_146_213_213_NA_8442",8442,2001,"Rural","Nord-Kivu",2,"None","Masculin","50 ans et plus",-0.760591142026086,"Poorest","35_146_213_213_NA",1976,NA,NA,NA,NA,NA,"Primary",NA,0,"25-29","Never married",NA,1.026087,NA,NA,NA
"7922","35_146_213_213_NA_8443",8443,2001,"Rural","Nord-Kivu",1,"None","Masculin","50 ans et plus",-0.760591142026086,"Poorest","35_146_213_213_NA",1983,NA,NA,NA,NA,NA,"None",NA,0,"15-19","Never married",NA,1.026087,NA,NA,NA
"7923","35_146_213_213_NA_8444",8444,2001,"Rural","Nord-Kivu",1,"Primary","Masculin","25 a 49 ans",-0.760591142026086,"Poorest","35_146_213_213_NA",1970,1991,"Oui",NA,NA,NA,"None",1,5,"30-34","Currently married","1999",1.026087,NA,NA,NA
"7924","35_146_213_213_NA_8445",8445,2001,"Rural","Nord-Kivu",1,"None","Masculin","25 a 49 ans",-0.76186330629444,"Poorest","35_146_213_213_NA",1978,1995,"Oui",NA,NA,NA,"None",1,4,"20-24","Currently married","2001",1.026087,"Non","Non","Non"
"7925","35_146_213_213_NA_8447",8447,2001,"Rural","Nord-Kivu",1,"Secondary+","Masculin","25 a 49 ans",-0.437744559264346,"Fourth","35_146_213_213_NA",1978,1997,"Oui",NA,NA,NA,"None",1,3,"20-24","Currently married","1999",1.026087,NA,NA,NA
"7926","35_146_213_213_NA_8448",8448,2001,"Rural","Nord-Kivu",1,"None","Masculin","50 ans et plus",-0.705990248254116,"Second","35_146_213_213_NA",1971,1991,"Oui",NA,NA,NA,"None",2,5,"30-34","Currently married","2001",1.026087,"Non","Non","Non"
"7927","35_146_213_213_NA_8449",8449,2001,"Rural","Nord-Kivu",1,"None","Masculin"," < 25 ans",-0.708534576790825,"Second","35_146_213_213_NA",1982,2000,"Non",NA,NA,NA,"None",0,1,"15-19","Currently married","2000",1.026087,"Non","Non","Non"
"7928","35_146_213_213_NA_8450",8450,2001,"Rural","Nord-Kivu",1,"Primary","Masculin"," < 25 ans",-0.764407634831149,"Poorest","35_146_213_213_NA",1981,1999,"Oui",NA,NA,NA,"None",1,2,"20-24","Currently married","2001",1.026087,"Non","Non","Non"
"7929","35_146_213_213_NA_8451",8451,2001,"Rural","Nord-Kivu",1,"Primary","Masculin","25 a 49 ans",-0.712804216619739,"Poorest","35_146_213_213_NA",1977,1998,"Non",NA,NA,NA,"None",0,2,"20-24","Currently married","1999",1.026087,NA,NA,NA
"7930","35_146_213_213_NA_8452",8452,2001,"Rural","Nord-Kivu",1,"None","Masculin","25 a 49 ans",-0.76186330629444,"Poorest","35_146_213_213_NA",1977,1997,"Non",NA,NA,NA,"Primary",0,3,"20-24","Currently married","2001",1.026087,"Non","Non","Non"
"7931","35_146_213_213_NA_8453",8453,2001,"Rural","Nord-Kivu",1,"Primary","Masculin"," < 25 ans",-0.715348545156448,"Poorest","35_146_213_213_NA",1984,NA,NA,NA,NA,NA,"None",NA,0,"15-19","Currently married",NA,1.026087,NA,NA,NA
"7932","35_146_213_213_NA_8454",8454,2001,"Rural","Nord-Kivu",1,"Primary","Masculin","25 a 49 ans",-0.764407634831149,"Poorest","35_146_213_213_NA",1979,2000,"Non",NA,NA,NA,"None",0,1,"20-24","Currently married","2000",1.026087,"Non","Non","Non"
"7933","35_146_213_213_NA_8455",8455,2001,"Rural","Nord-Kivu",1,"Primary","Masculin","25 a 49 ans",-0.711532052351384,"Poorest","35_146_213_213_NA",1960,1983,"Oui",NA,NA,NA,"None",3,8,"40-44","Currently married","2000",1.026087,"Non","Non","Non"
"7934","35_146_213_213_NA_8456",8456,2001,"Rural","Nord-Kivu",1,"None","Masculin","25 a 49 ans",-0.763135470562795,"Poorest","35_146_213_213_NA",1972,1994,"Oui",NA,NA,NA,"None",2,4,"25-29","Currently married","1999",1.026087,NA,NA,NA
"7935","35_146_213_213_NA_8457",8457,2001,"Rural","Nord-Kivu",1,"None","Masculin","50 ans et plus",-0.765679799099504,"Poorest","35_146_213_213_NA",1986,NA,NA,NA,NA,NA,"None",NA,0,"15-19","Never married",NA,1.026087,NA,NA,NA
"7936","35_146_213_213_NA_8458",8458,2001,"Rural","Nord-Kivu",3,"None","Masculin","25 a 49 ans",-0.762499388428617,"Poorest","35_146_213_213_NA",1957,1977,"Oui",NA,NA,NA,"None",4,12,"40-44","Currently married","2000",1.026087,"Non","Non","Non"
"7937","35_146_213_213_NA_8458",8458,2001,"Rural","Nord-Kivu",3,"None","Masculin","25 a 49 ans",-0.762499388428617,"Poorest","35_146_213_213_NA",1982,NA,NA,NA,NA,NA,"None",NA,0,"15-19","Never married",NA,1.026087,NA,NA,NA
"7938","35_146_213_213_NA_8458",8458,2001,"Rural","Nord-Kivu",3,"None","Masculin","25 a 49 ans",-0.762499388428617,"Poorest","35_146_213_213_NA",1986,NA,NA,NA,NA,NA,"None",NA,0,"15-19","Never married",NA,1.026087,NA,NA,NA
"7939","35_146_214_214_NA_8651",8651,2001,"Rural","Nord-Kivu",1,"Secondary+","Masculin","25 a 49 ans",-0.702173755449052,"Second","35_146_214_214_NA",1966,1986,"Non",NA,NA,NA,"Primary",0,6,"35-39","Currently married",NA,1.026087,NA,NA,NA
"7940","35_146_214_214_NA_8652",8652,2001,"Rural","Nord-Kivu",1,"Primary","Masculin","25 a 49 ans",-0.707898494656647,"Second","35_146_214_214_NA",1960,1994,"Non","Non","Non","Non","None",0,5,"40-44","Currently married","2001",1.026087,"Non","Non","Non"
"7941","35_146_214_214_NA_8653",8653,2001,"Rural","Nord-Kivu",1,"None","Masculin","25 a 49 ans",-0.700901591180698,"Second","35_146_214_214_NA",1975,1991,"Non","Non","Infirmiere / sage femme","Non","None",0,7,"25-29","Currently married","2000",1.026087,"Non","Non","Non"
"7942","35_146_214_214_NA_8654",8654,2001,"Rural","Nord-Kivu",3,"None","Masculin","50 ans et plus",-0.702173755449052,"Second","35_146_214_214_NA",1958,1975,"Oui",NA,NA,NA,"None",2,9,"40-44","Currently married","1999",1.026087,NA,NA,NA
"7943","35_146_214_214_NA_8655",8655,2001,"Rural","Nord-Kivu",1,"None","Masculin","25 a 49 ans",-0.704718083985761,"Second","35_146_214_214_NA",1968,1990,"Oui",NA,NA,NA,"None",1,5,"30-34","Currently married","1998",1.026087,NA,NA,NA
"7944","35_146_214_214_NA_8656",8656,2001,"Rural","Nord-Kivu",2,"None","Masculin","50 ans et plus",-0.704718083985761,"Second","35_146_214_214_NA",1984,NA,NA,NA,NA,NA,"Primary",NA,0,"15-19","Never married",NA,1.026087,NA,NA,NA
"7945","35_146_214_214_NA_8657",8657,2001,"Rural","Nord-Kivu",1,"Primary","Masculin","25 a 49 ans",-0.708534576790825,"Second","35_146_214_214_NA",1975,1996,"Non",NA,NA,NA,"None",0,2,"25-29","Currently married","1999",1.026087,NA,NA,NA
"7946","35_146_214_214_NA_8660",8660,2001,"Rural","Nord-Kivu",1,"Primary","Masculin","25 a 49 ans",-0.699629426912343,"Second","35_146_214_214_NA",1960,1981,"Non",NA,NA,NA,"None",0,8,"40-44","Currently married","1997",1.026087,NA,NA,NA
"7947","35_146_214_214_NA_8662",8662,2001,"Rural","Nord-Kivu",1,"None","Feminin","25 a 49 ans",-0.709806741059179,"Poorest","35_146_214_214_NA",1975,1996,"Non","Non","Non","Non","None",0,2,"25-29","Formerly married","2000",1.026087,"Non","Non","Non"
"7948","35_146_214_214_NA_8663",8663,2001,"Rural","Nord-Kivu",1,"Primary","Feminin"," < 25 ans",-0.711078905327534,"Poorest","35_146_214_214_NA",1980,1998,"Oui",NA,NA,NA,"Primary",1,1,"20-24","Currently married",NA,1.026087,NA,NA,NA
"7949","35_146_214_214_NA_8664",8664,2001,"Rural","Nord-Kivu",1,"None","Feminin","50 ans et plus",-0.709806741059179,"Poorest","35_146_214_214_NA",1981,NA,NA,NA,NA,NA,"None",NA,0,"15-19","Never married",NA,1.026087,NA,NA,NA
"7950","35_146_214_214_NA_8665",8665,2001,"Rural","Nord-Kivu",1,"None","Masculin"," < 25 ans",-0.708534576790825,"Second","35_146_214_214_NA",1980,1999,"Non",NA,NA,NA,"None",0,1,"20-24","Currently married","1999",1.026087,NA,NA,NA
"7951","35_146_214_214_NA_8666",8666,2001,"Rural","Nord-Kivu",1,"Primary","Masculin","50 ans et plus",-0.705990248254116,"Second","35_146_214_214_NA",1957,1982,"Oui",NA,NA,NA,"None",4,8,"40-44","Currently married","1998",1.026087,NA,NA,NA
"7952","35_146_214_214_NA_8667",8667,2001,"Rural","Nord-Kivu",1,"None","Feminin","25 a 49 ans",-0.70726241252247,"Second","35_146_214_214_NA",1974,1995,"Non",NA,NA,NA,"None",0,3,"25-29","Formerly married","1999",1.026087,NA,NA,NA
