"","HH1","HH2","HH6","HH7","HH7B","HH9","HH13","HC1A","HC1C","helevel","HHSEX","windex5"
"5415",181,83,"Rural","Bandundu","Rural","Rempli",1,"Autres chretiens independants","Bantou","Primary","Male","Second"
"5416",181,88,"Rural","Bandundu","Rural","Rempli",1,"Eglises de reveil","Bantou","Secondary +","Male","Middle"
"5417",181,94,"Rural","Bandundu","Rural","Rempli",1,"Eglises de reveil","Bantou","Secondary +","Male","Second"
"5418",181,100,"Rural","Bandundu","Rural","Rempli",0,"Protestant","Bantou","Secondary +","Male","Second"
"5419",181,106,"Rural","Bandundu","Rural","Rempli",1,"Protestant","Bantou","Secondary +","Male","Poorest"
"5420",181,112,"Rural","Bandundu","Rural","Rempli",0,"Eglises de reveil","Bantou","Primary","Male","Second"
"5421",181,117,"Rural","Bandundu","Rural","Rempli",2,"Autres chretiens independants","Bantou","None","Female","Poorest"
"5422",181,123,"Rural","Bandundu","Rural","Rempli",1,"Catholique","Bantou","Primary","Female","Poorest"
"5423",181,129,"Rural","Bandundu","Rural","Rempli",1,"Autres chretiens independants","Bantou","Primary","Male","Middle"
"5424",181,135,"Rural","Bandundu","Rural","Rempli",1,"Sans religion","Bantou","Secondary +","Male","Poorest"
"5425",181,141,"Rural","Bandundu","Rural","Rempli",1,"Autres chretiens independants","Bantou","Secondary +","Male","Poorest"
"5426",181,146,"Rural","Bandundu","Rural","Rempli",0,"Sans religion","Bantou","Secondary +","Male","Second"
"5427",181,152,"Rural","Bandundu","Rural","Rempli",1,"Catholique","Bantou","Secondary +","Male","Second"
"5428",181,158,"Rural","Bandundu","Rural","Rempli",1,"Temoins de Jehovah","Bantou","Secondary +","Male","Second"
"5429",181,164,"Rural","Bandundu","Rural","Rempli",1,"Catholique","Bantou","Secondary +","Male","Second"
"5430",181,170,"Rural","Bandundu","Rural","Rempli",2,"Catholique","Bantou","None","Female","Second"
"5431",182,1,"Rural","Bandundu","Rural","Rempli",2,"Catholique","Bantou","Secondary +","Male","Second"
"5432",182,2,"Rural","Bandundu","Rural","Rempli",2,"Autres chretiens independants","Bantou","Primary","Male","Middle"
"5433",182,3,"Rural","Bandundu","Rural","Rempli",2,"Autres chretiens independants","Bantou","Secondary +","Male","Poorest"
"5434",182,4,"Rural","Bandundu","Rural","Rempli",2,"Protestant","Bantou","Secondary +","Female","Poorest"
"5435",182,5,"Rural","Bandundu","Rural","Rempli",1,"Autres chretiens independants","Bantou","Secondary +","Female","Poorest"
"5436",182,6,"Rural","Bandundu","Rural","Rempli",1,"Catholique","Bantou","Secondary +","Male","Second"
"5437",182,7,"Rural","Bandundu","Rural","Rempli",2,"Catholique","Bantou","Secondary +","Female","Second"
"5438",182,8,"Rural","Bandundu","Rural","Rempli",2,"Catholique","Bantou","Secondary +","Male","Second"
"5439",182,9,"Rural","Bandundu","Rural","Rempli",2,"Catholique","Bantou","Secondary +","Male","Poorest"
"5440",182,10,"Rural","Bandundu","Rural","Rempli",1,"Autres chretiens independants","Bantou","Secondary +","Male","Poorest"
"5441",182,11,"Rural","Bandundu","Rural","Rempli",2,"Catholique","Bantou","None","Female","Poorest"
"5442",182,12,"Rural","Bandundu","Rural","Rempli",1,"Catholique","Bantou","Secondary +","Female","Poorest"
"5443",182,13,"Rural","Bandundu","Rural","Rempli",2,"Catholique","Bantou","None","Female","Poorest"
"5444",182,14,"Rural","Bandundu","Rural","Rempli",1,"Catholique","Bantou","Primary","Female","Second"
"5445",182,15,"Rural","Bandundu","Rural","Rempli",1,"Catholique","Bantou","Primary","Female","Poorest"
"5446",182,16,"Rural","Bandundu","Rural","Rempli",2,"Autres chretiens independants","Bantou","Primary","Female","Poorest"
"5447",182,17,"Rural","Bandundu","Rural","Rempli",2,"Autres chretiens independants","Bantou","Secondary +","Female","Poorest"
"5448",182,18,"Rural","Bandundu","Rural","Rempli",1,"Sans religion","Bantou","Secondary +","Male","Middle"
"5449",182,19,"Rural","Bandundu","Rural","Rempli",1,"Autres chretiens independants","Bantou","Secondary +","Male","Second"
"5450",182,20,"Rural","Bandundu","Rural","Rempli",2,"Catholique","Bantou","Secondary +","Male","Middle"
"5451",182,21,"Rural","Bandundu","Rural","Rempli",1,"Catholique","Bantou","Primary","Male","Poorest"
"5452",182,22,"Rural","Bandundu","Rural","Rempli",1,"Catholique","Bantou","Primary","Female","Fourth"
"5453",182,23,"Rural","Bandundu","Rural","Rempli",2,"Catholique","Bantou","Secondary +","Male","Fourth"
"5454",182,24,"Rural","Bandundu","Rural","Rempli",2,"Autres chretiens independants","Bantou","Secondary +","Male","Poorest"
"5455",182,25,"Rural","Bandundu","Rural","Rempli",3,"Catholique","Bantou","Secondary +","Male","Middle"
"5456",182,26,"Rural","Bandundu","Rural","Rempli",2,"Catholique","Bantou","Primary","Female","Poorest"
"5457",182,27,"Rural","Bandundu","Rural","Rempli",2,"Catholique","Bantou","Secondary +","Male","Poorest"
"5458",182,28,"Rural","Bandundu","Rural","Rempli",2,"Catholique","Bantou","Secondary +","Male","Poorest"
"5459",182,29,"Rural","Bandundu","Rural","Rempli",1,"Autres chretiens independants","Bantou","Secondary +","Male","Middle"
"5460",182,30,"Rural","Bandundu","Rural","Rempli",1,"Eglises de reveil","Bantou","Primary","Male","Poorest"
"5461",183,1,"Rural","Bandundu","Rural","Rempli",2,"Protestant","Bantou","Secondary +","Male","Second"
"5462",183,4,"Rural","Bandundu","Rural","Rempli",3,"Protestant","Bantou","Secondary +","Male","Middle"
"5463",183,9,"Rural","Bandundu","Rural","Rempli",1,"Catholique","Bantou","Secondary +","Male","Second"
"5464",183,13,"Rural","Bandundu","Rural","Rempli",0,"Protestant","Bantou","Primary","Male","Second"
"5465",183,17,"Rural","Bandundu","Rural","Rempli",1,"Eglises de reveil","Bantou","Primary","Male","Middle"
"5466",183,21,"Rural","Bandundu","Rural","Rempli",2,"Eglises de reveil","Bantou","Primary","Male","Poorest"
"5467",183,26,"Rural","Bandundu","Rural","Rempli",2,"Catholique","Bantou","Primary","Male","Second"
"5468",183,30,"Rural","Bandundu","Rural","Rempli",4,"Protestant","Bantou","None","Male","Second"
"5469",183,34,"Rural","Bandundu","Rural","Rempli",1,"Kimbanguiste","Bantou","None","Female","Poorest"
"5470",183,38,"Rural","Bandundu","Rural","Rempli",1,"Catholique","Bantou","None","Female","Poorest"
"5471",183,43,"Rural","Bandundu","Rural","Rempli",1,"Catholique","Bantou","Primary","Male","Second"
"5472",183,47,"Rural","Bandundu","Rural","Rempli",1,"Protestant","Bantou","Secondary +","Male","Second"
"5473",183,51,"Rural","Bandundu","Rural","Rempli",1,"Catholique","Bantou","Secondary +","Male","Middle"
"5474",183,55,"Rural","Bandundu","Rural","Rempli",1,"Protestant","Bantou","Primary","Female","Poorest"
"5475",183,60,"Rural","Bandundu","Rural","Rempli",3,"Catholique","Bantou","Secondary +","Female","Poorest"
"5476",183,64,"Rural","Bandundu","Rural","Rempli",0,"Catholique","Bantou","Secondary +","Male","Second"
"5477",183,68,"Rural","Bandundu","Rural","Rempli",2,"Catholique","Bantou","Secondary +","Male","Second"
"5478",183,72,"Rural","Bandundu","Rural","Rempli",1,"Catholique","Bantou","Secondary +","Male","Second"
"5479",183,76,"Rural","Bandundu","Rural","Rempli",3,"Kimbanguiste","Bantou","Primary","Male","Poorest"
"5480",183,81,"Rural","Bandundu","Rural","Rempli",1,"Catholique","Bantou","Secondary +","Male","Poorest"
"5481",183,85,"Rural","Bandundu","Rural","Rempli",1,"Catholique","Bantou","Primary","Male","Middle"
"5482",183,89,"Rural","Bandundu","Rural","Rempli",1,"Eglises de reveil","Bantou","None","Female","Second"
"5483",183,93,"Rural","Bandundu","Rural","Rempli",1,"Protestant","Bantou","Primary","Male","Poorest"
"5484",183,98,"Rural","Bandundu","Rural","Rempli",1,"Eglises de reveil","Bantou","Primary","Male","Second"
"5485",183,102,"Rural","Bandundu","Rural","Rempli",1,"Kimbanguiste","Bantou","Secondary +","Female","Poorest"
"5486",183,106,"Rural","Bandundu","Rural","Rempli",2,"Musulman","Bantou","Secondary +","Male","Poorest"
"5487",183,110,"Rural","Bandundu","Rural","Rempli",1,"Catholique","Bantou","Primary","Female","Poorest"
"5488",183,115,"Rural","Bandundu","Rural","Rempli",1,"Catholique","Bantou","Secondary +","Male","Middle"
"5489",183,119,"Rural","Bandundu","Rural","Rempli",1,"Catholique","Bantou","Primary","Female","Poorest"
"5490",183,123,"Rural","Bandundu","Rural","Rempli",1,"Catholique","Bantou","Primary","Male","Second"
"5491",184,1,"Rural","Bandundu","Rural","Rempli",1,"Autres chretiens independants","Bantou","Secondary +","Male","Second"
"5492",184,4,"Rural","Bandundu","Rural","Rempli",2,"Protestant","Bantou","None","Male","Second"
"5493",184,7,"Rural","Bandundu","Rural","Rempli",1,"Autres chretiens independants","Bantou","Secondary +","Male","Middle"
"5494",184,10,"Rural","Bandundu","Rural","Rempli",2,"Catholique","Bantou","None","Female","Poorest"
"5495",184,13,"Rural","Bandundu","Rural","Rempli",2,"Catholique","Bantou","Primary","Male","Poorest"
"5496",184,16,"Rural","Bandundu","Rural","Rempli",1,"Catholique","Bantou","Secondary +","Male","Poorest"
"5497",184,19,"Rural","Bandundu","Rural","Rempli",1,"Autres chretiens independants","Bantou","Secondary +","Male","Middle"
"5498",184,22,"Rural","Bandundu","Rural","Rempli",1,"Catholique","Bantou","None","Male","Poorest"
"5499",184,25,"Rural","Bandundu","Rural","Rempli",1,"Eglises de reveil","Bantou","Secondary +","Male","Poorest"
"5500",184,28,"Rural","Bandundu","Rural","Rempli",1,"Autres chretiens independants","Bantou","None","Male","Second"
"5501",184,31,"Rural","Bandundu","Rural","Rempli",1,"Autres chretiens independants","Bantou","Primary","Female","Poorest"
"5502",184,34,"Rural","Bandundu","Rural","Rempli",1,"Kimbanguiste","Bantou","Secondary +","Male","Poorest"
"5503",184,37,"Rural","Bandundu","Rural","Rempli",1,"Musulman","Bantou","Secondary +","Male","Middle"
"5504",184,40,"Rural","Bandundu","Rural","Rempli",1,"Autres chretiens independants","Bantou","Secondary +","Male","Poorest"
"5505",184,43,"Rural","Bandundu","Rural","Rempli",1,"Musulman","Bantou","Secondary +","Male","Poorest"
"5506",184,46,"Rural","Bandundu","Rural","Rempli",1,"Catholique","Bantou","Secondary +","Male","Poorest"
"5507",184,49,"Rural","Bandundu","Rural","Rempli",2,"Protestant","Bantou","Primary","Male","Second"
"5508",184,52,"Rural","Bandundu","Rural","Rempli",1,"Kimbanguiste","Bantou","Primary","Female","Poorest"
"5509",184,55,"Rural","Bandundu","Rural","Rempli",1,"Catholique","Bantou","Secondary +","Female","Poorest"
"5510",184,58,"Rural","Bandundu","Rural","Rempli",1,"Kimbanguiste","Bantou","Secondary +","Male","Poorest"
"5511",184,61,"Rural","Bandundu","Rural","Rempli",3,"Autres chretiens independants","Bantou","Secondary +","Male","Middle"
"5512",184,64,"Rural","Bandundu","Rural","Rempli",1,"Autres chretiens independants","Bantou","Secondary +","Male","Poorest"
"5513",184,67,"Rural","Bandundu","Rural","Rempli",2,"Catholique","Bantou","Primary","Female","Poorest"
"5514",184,70,"Rural","Bandundu","Rural","Rempli",1,"Protestant","Bantou","None","Female","Poorest"
"5515",184,73,"Rural","Bandundu","Rural","Rempli",2,"Kimbanguiste","Bantou","Primary","Female","Poorest"
"5516",184,76,"Rural","Bandundu","Rural","Rempli",2,"Catholique","Bantou","Primary","Female","Poorest"
"5517",184,79,"Rural","Bandundu","Rural","Rempli",1,"Catholique","Bantou","None","Male","Poorest"
"5518",184,82,"Rural","Bandundu","Rural","Rempli",1,"Catholique","Bantou","Secondary +","Male","Poorest"
"5519",184,85,"Rural","Bandundu","Rural","Rempli",0,"Catholique","Bantou","Secondary +","Female","Poorest"
"5520",184,88,"Rural","Bandundu","Rural","Rempli",1,"Protestant","Bantou","Primary","Female","Poorest"
"5521",185,1,"Rural","Bandundu","Rural","Rempli",2,"Catholique","Bantou","Primary","Male","Poorest"
"5522",185,2,"Rural","Bandundu","Rural","Rempli",1,"Autres chretiens independants","Bantou","Secondary +","Male","Second"
"5523",185,3,"Rural","Bandundu","Rural","Rempli",1,"Eglises de reveil","Bantou","Secondary +","Male","Second"
"5524",185,4,"Rural","Bandundu","Rural","Rempli",2,"Catholique","Bantou","Secondary +","Male","Second"
"5525",185,5,"Rural","Bandundu","Rural","Rempli",3,"Autres chretiens independants","Bantou","Secondary +","Male","Second"
"5526",185,6,"Rural","Bandundu","Rural","Rempli",1,"Catholique","Bantou","Secondary +","Male","Middle"
"5527",185,7,"Rural","Bandundu","Rural","Rempli",1,"Catholique","Bantou","Primary","Female","Second"
"5528",185,8,"Rural","Bandundu","Rural","Rempli",2,"Catholique","Bantou","Secondary +","Male","Middle"
"5529",185,9,"Rural","Bandundu","Rural","Rempli",2,"Catholique","Bantou","Secondary +","Male","Middle"
"5530",185,10,"Rural","Bandundu","Rural","Rempli",1,"Catholique","Bantou","Secondary +","Female","Middle"
"5531",185,12,"Rural","Bandundu","Rural","Rempli",2,"Catholique","Bantou","Secondary +","Male","Second"
"5532",185,13,"Rural","Bandundu","Rural","Rempli",1,"Autres chretiens independants","Bantou","Secondary +","Male","Poorest"
"5533",185,14,"Rural","Bandundu","Rural","Rempli",1,"Sans religion","Bantou","Secondary +","Male","Middle"
"5534",185,15,"Rural","Bandundu","Rural","Rempli",1,"Catholique","Bantou","Secondary +","Male","Middle"
"5535",185,16,"Rural","Bandundu","Rural","Rempli",1,"Catholique","Bantou","None","Female","Poorest"
"5536",185,17,"Rural","Bandundu","Rural","Rempli",1,"Catholique","Bantou","Secondary +","Male","Poorest"
"5537",185,18,"Rural","Bandundu","Rural","Rempli",2,"Catholique","Bantou","Primary","Female","Poorest"
"5538",185,20,"Rural","Bandundu","Rural","Rempli",2,"Catholique","Bantou","Primary","Male","Middle"
"5539",185,21,"Rural","Bandundu","Rural","Rempli",2,"Catholique","Bantou","Secondary +","Male","Second"
"5540",185,22,"Rural","Bandundu","Rural","Rempli",1,"Catholique","Bantou","None","Female","Poorest"
"5541",185,23,"Rural","Bandundu","Rural","Rempli",2,"Catholique","Bantou","Secondary +","Male","Middle"
"5542",185,24,"Rural","Bandundu","Rural","Rempli",1,"Catholique","Bantou","Secondary +","Male","Poorest"
"5543",185,25,"Rural","Bandundu","Rural","Rempli",2,"Autres chretiens independants","Bantou","None","Male","Poorest"
"5544",185,26,"Rural","Bandundu","Rural","Rempli",2,"Catholique","Bantou","Primary","Male","Poorest"
"5545",185,27,"Rural","Bandundu","Rural","Rempli",2,"Autres chretiens independants","Bantou","Secondary +","Male","Second"
"5546",185,29,"Rural","Bandundu","Rural","Rempli",2,"Catholique","Bantou","Secondary +","Male","Poorest"
"5547",185,30,"Rural","Bandundu","Rural","Rempli",1,"Catholique","Bantou","Secondary +","Female","Poorest"
"5548",185,31,"Rural","Bandundu","Rural","Rempli",1,"Catholique","Bantou","None","Female","Poorest"
"5549",185,32,"Rural","Bandundu","Rural","Rempli",1,"Catholique","Bantou","None","Female","Poorest"
"5550",185,33,"Rural","Bandundu","Rural","Rempli",1,"Autres chretiens independants","Bantou","Primary","Male","Poorest"
"5551",186,1,"Rural","Bandundu","Rural","Rempli",0,"Catholique","Bantou","Primary","Male","Fourth"
"5552",186,4,"Rural","Bandundu","Rural","Rempli",0,"Kimbanguiste","Bantou","None","Female","Middle"
"5553",186,8,"Rural","Bandundu","Rural","Rempli",1,"Kimbanguiste","Bantou","Secondary +","Male","Middle"
"5554",186,12,"Rural","Bandundu","Rural","Rempli",1,"Kimbanguiste","Bantou","Primary","Female","Poorest"
"5555",186,15,"Rural","Bandundu","Rural","Rempli",1,"Kimbanguiste","Bantou","Secondary +","Male","Poorest"
"5556",186,19,"Rural","Bandundu","Rural","Rempli",1,"Catholique","Bantou","Primary","Male","Middle"
"5557",186,23,"Rural","Bandundu","Rural","Rempli",1,"Autres chretiens independants","Bantou","Primary","Male","Poorest"
"5558",186,26,"Rural","Bandundu","Rural","Rempli",2,"Kimbanguiste","Bantou","Primary","Male","Middle"
"5559",186,30,"Rural","Bandundu","Rural","Rempli",0,"Kimbanguiste","Bantou","None","Female","Poorest"
"5560",186,34,"Rural","Bandundu","Rural","Rempli",1,"Catholique","Bantou","Secondary +","Male","Second"
"5561",186,37,"Rural","Bandundu","Rural","Rempli",1,"Kimbanguiste","Bantou","Secondary +","Male","Poorest"
"5562",186,41,"Rural","Bandundu","Rural","Rempli",0,"Kimbanguiste","Bantou","None","Female","Poorest"
"5563",186,45,"Rural","Bandundu","Rural","Rempli",0,"Catholique","Bantou","None","Male","Poorest"
"5564",186,49,"Rural","Bandundu","Rural","Rempli",4,"Protestant","Bantou","Primary","Male","Second"
"5565",186,52,"Rural","Bandundu","Rural","Rempli",1,"Catholique","Bantou","Primary","Male","Poorest"
"5566",186,56,"Rural","Bandundu","Rural","Rempli",0,"Catholique","Bantou","Secondary +","Male","Second"
"5567",186,60,"Rural","Bandundu","Rural","Rempli",1,"Kimbanguiste","Bantou","Primary","Female","Poorest"
"5568",186,63,"Rural","Bandundu","Rural","Rempli",0,"Autre religion","Bantou","Secondary +","Male","Poorest"
"5569",186,67,"Rural","Bandundu","Rural","Rempli",1,"Catholique","Bantou","Primary","Male","Poorest"
"5570",186,71,"Rural","Bandundu","Rural","Rempli",0,"Catholique","Bantou","Secondary +","Male","Middle"
"5571",186,74,"Rural","Bandundu","Rural","Rempli",1,"Catholique","Bantou","Secondary +","Male","Poorest"
"5572",186,78,"Rural","Bandundu","Rural","Rempli",1,"Catholique","Bantou","Secondary +","Male","Second"
"5573",186,82,"Rural","Bandundu","Rural","Rempli",0,"Kimbanguiste","Bantou","Primary","Female","Poorest"
"5574",186,86,"Rural","Bandundu","Rural","Rempli",2,"Autre religion","Bantou","Secondary +","Male","Second"
"5575",186,89,"Rural","Bandundu","Rural","Rempli",1,"Autre religion","Bantou","Primary","Male","Poorest"
"5576",186,93,"Rural","Bandundu","Rural","Rempli",0,"Kimbanguiste","Bantou","None","Female","Poorest"
"5577",186,97,"Rural","Bandundu","Rural","Rempli",1,"Kimbanguiste","Bantou","Primary","Male","Poorest"
"5578",186,100,"Rural","Bandundu","Rural","Rempli",1,"Catholique","Bantou","Secondary +","Male","Second"
"5579",186,104,"Rural","Bandundu","Rural","Rempli",1,"Autres chretiens independants","Bantou","Secondary +","Male","Middle"
"5580",186,108,"Rural","Bandundu","Rural","Rempli",0,"Eglises de reveil","Bantou","Secondary +","Male","Poorest"
"5581",187,1,"Rural","Bandundu","Rural","Rempli",1,"Catholique","Bantou","Secondary +","Male","Middle"
"5582",187,6,"Rural","Bandundu","Rural","Rempli",0,"Catholique","Bantou","Secondary +","Male","Middle"
"5583",187,12,"Rural","Bandundu","Rural","Rempli",2,"Catholique","Bantou","Primary","Male","Poorest"
"5584",187,17,"Rural","Bandundu","Rural","Rempli",1,"Catholique","Bantou","Secondary +","Male","Second"
